,yelp_latitude,yelp_longitude,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
670,45.5121682576952,-73.55481594800949,BCSofuQwu1VE8wjzDaQ3qQ,the-coldroom-montréal-2,The Coldroom,https://s3-media1.fl.yelpcdn.com/bphoto/ZgWgLzlMswTsdUhZkjSzlQ/o.jpg,False,https://www.yelp.com/biz/the-coldroom-montr%C3%A9al-2?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,237.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'speakeasies', 'title': 'Speakeasies'}]",4.5,"{'latitude': 45.507117, 'longitude': -73.553148}",[],$$,"{'address1': 'Rue Saint-Vincent', 'address2': None, 'address3': None, 'city': 'Montreal', 'zip_code': 'H2Y 1G8', 'country': 'CA', 'state': 'QC', 'display_address': ['Rue Saint-Vincent', 'Montreal, QC H2Y 1G8', 'Canada']}",+15142946911,+1 514-294-6911,576.5156710210464
671,45.5121682576952,-73.55481594800949,W1LDidGfDyJIqNOxu95z0w,jacopo-montréal-2,Jacopo,https://s3-media4.fl.yelpcdn.com/bphoto/W4H2QRKA6vGk_RuSuWNqmw/o.jpg,False,https://www.yelp.com/biz/jacopo-montr%C3%A9al-2?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,83.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 45.50772, 'longitude': -73.553255}",[],,"{'address1': '436 Place Jacques-Cartier', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2Y 3B3', 'country': 'CA', 'state': 'QC', 'display_address': ['436 Place Jacques-Cartier', 'Montreal, QC H2Y 3B3', 'Canada']}",+15148768844,+1 514-876-8844,509.3594861967155
672,45.5121682576952,-73.55481594800949,uyyvYlZRUK3UWMDllDRWxA,ginkgo-montréal-2,Ginkgo,https://s3-media3.fl.yelpcdn.com/bphoto/dD0sx5IzN8fXXKsQD9UqEg/o.jpg,False,https://www.yelp.com/biz/ginkgo-montr%C3%A9al-2?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,75.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 45.512796738351, 'longitude': -73.5610990226269}",[],$$,"{'address1': '308 Rue Sainte-Catherine E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2X 1L7', 'country': 'CA', 'state': 'QC', 'display_address': ['308 Rue Sainte-Catherine E', 'Montreal, QC H2X 1L7', 'Canada']}",+15143794449,+1 514-379-4449,494.54090403159375
673,45.5121682576952,-73.55481594800949,Yx-ZtYKpmdvscPSY0UhP3w,tiradito-montréal,Tiradito,https://s3-media4.fl.yelpcdn.com/bphoto/VFNJH7xOGuHldcrJlEDUQQ/o.jpg,False,https://www.yelp.com/biz/tiradito-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,148.0,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 45.50434, 'longitude': -73.56348}",[],$$$,"{'address1': '1076 Rue de Bleury', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2Z 1N1', 'country': 'CA', 'state': 'QC', 'display_address': ['1076 Rue de Bleury', 'Montreal, QC H2Z 1N1', 'Canada']}",+15148666776,+1 514-866-6776,1084.9050309630184
674,45.5121682576952,-73.55481594800949,m0FxJP2atkE8mn-xO23fpQ,le-red-tiger-montréal,Le Red Tiger,https://s3-media2.fl.yelpcdn.com/bphoto/GG07GYE_c6rTDhfHdzILRA/o.jpg,False,https://www.yelp.com/biz/le-red-tiger-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,135.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 45.519202, 'longitude': -73.557836}",[],$$,"{'address1': '1201 Boulevard de Maisonneuve E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2L 2A1', 'country': 'CA', 'state': 'QC', 'display_address': ['1201 Boulevard de Maisonneuve E', 'Montreal, QC H2L 2A1', 'Canada']}",+15144397006,+1 514-439-7006,816.7468513463735
675,45.5121682576952,-73.55481594800949,uaf_yrwWo35aWM0_qJCgrw,pincette-montréal,Pincette,https://s3-media1.fl.yelpcdn.com/bphoto/s0tx2rbfYE3YSE3doR5YSQ/o.jpg,False,https://www.yelp.com/biz/pincette-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,36.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 45.5064, 'longitude': -73.55293}",[],$$$,"{'address1': '94 Rue Saint Paul E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2Y 1G6', 'country': 'CA', 'state': 'QC', 'display_address': ['94 Rue Saint Paul E', 'Montreal, QC H2Y 1G6', 'Canada']}",+15148764261,+1 514-876-4261,646.5845971701045
676,45.5121682576952,-73.55481594800949,RO32EAy8IfnWAm04vCPmzA,le-4e-mur-montréal,Le 4e Mur,https://s3-media2.fl.yelpcdn.com/bphoto/5FUAUP4srPLqVd-P7x_uzQ/o.jpg,False,https://www.yelp.com/biz/le-4e-mur-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,99.0,"[{'alias': 'speakeasies', 'title': 'Speakeasies'}]",4.5,"{'latitude': 45.5161779, 'longitude': -73.5657819}",[],$$,"{'address1': '2021 Rue Saint-Denis', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2X 3K8', 'country': 'CA', 'state': 'QC', 'display_address': ['2021 Rue Saint-Denis', 'Montreal, QC H2X 3K8', 'Canada']}",+14383968947,+1 438-396-8947,963.772237144539
677,45.5121682576952,-73.55481594800949,qVdVY4YN0Rr0uKPkE1ltgQ,le-mal-nécessaire-montréal-3,Le Mal Nécessaire,https://s3-media4.fl.yelpcdn.com/bphoto/CoaPgsAttjRx0IlEi8OrLw/o.jpg,False,https://www.yelp.com/biz/le-mal-n%C3%A9cessaire-montr%C3%A9al-3?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,160.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 45.5085754, 'longitude': -73.5612698}",[],$$,"{'address1': '1106B Saint Laurent Boulevard', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2Z 1J5', 'country': 'CA', 'state': 'QC', 'display_address': ['1106B Saint Laurent Boulevard', 'Montreal, QC H2Z 1J5', 'Canada']}",+15144399199,+1 514-439-9199,642.2760910453595
678,45.5121682576952,-73.55481594800949,XQDWifQPvL2R_c3ptJ8D2g,randolph-pub-ludique-montréal-6,Randolph Pub Ludique,https://s3-media1.fl.yelpcdn.com/bphoto/z5_6vyhgRT4zWfkwBk8gVA/o.jpg,False,https://www.yelp.com/biz/randolph-pub-ludique-montr%C3%A9al-6?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,96.0,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'social_clubs', 'title': 'Social Clubs'}, {'alias': 'breweries', 'title': 'Breweries'}]",4.5,"{'latitude': 45.5164298, 'longitude': -73.5660051}",[],$$,"{'address1': '2041 Rue Saint-Denis', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2X 3K8', 'country': 'CA', 'state': 'QC', 'display_address': ['2041 Rue Saint-Denis', 'Montreal, QC H2X 3K8', 'Canada']}",+15144195001,+1 514-419-5001,992.2886702854842
679,45.5121682576952,-73.55481594800949,7LGZNBNxWyUnTvjfW_XtGg,resto-keela-montréal,Resto Keela,https://s3-media1.fl.yelpcdn.com/bphoto/my7LuNaVnYjUvzPr-jkb7Q/o.jpg,False,https://www.yelp.com/biz/resto-keela-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,12.0,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,"{'latitude': 45.516995, 'longitude': -73.5556896}",[],,"{'address1': '1237 Rue Atateken', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H2L 3K9', 'country': 'CA', 'state': 'QC', 'display_address': ['1237 Rue Atateken', 'Montreal, QC H2L 3K9', 'Canada']}",+15145287617,+1 514-528-7617,541.0083772487204
680,45.526991277453526,-73.55821162462234,2VxWrTRKAIVYmrlLAtNY9A,grenade-montréal,Grenade,https://s3-media2.fl.yelpcdn.com/bphoto/USs6Wiiz---5YQ0iTjIHgw/o.jpg,False,https://www.yelp.com/biz/grenade-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,54.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 45.525043, 'longitude': -73.560247}",[],$$,"{'address1': '1603 Rue Ontario E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2L 1S5', 'country': 'CA', 'state': 'QC', 'display_address': ['1603 Rue Ontario E', 'Montreal, QC H2L 1S5', 'Canada']}",+15145254251,+1 514-525-4251,268.4641915308338
681,45.526991277453526,-73.55821162462234,m0FxJP2atkE8mn-xO23fpQ,le-red-tiger-montréal,Le Red Tiger,https://s3-media2.fl.yelpcdn.com/bphoto/GG07GYE_c6rTDhfHdzILRA/o.jpg,False,https://www.yelp.com/biz/le-red-tiger-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,135.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 45.519202, 'longitude': -73.557836}",[],$$,"{'address1': '1201 Boulevard de Maisonneuve E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2L 2A1', 'country': 'CA', 'state': 'QC', 'display_address': ['1201 Boulevard de Maisonneuve E', 'Montreal, QC H2L 2A1', 'Canada']}",+15144397006,+1 514-439-7006,866.6213812081052
682,45.526991277453526,-73.55821162462234,Gg_e8CqCLGo-CmqgCOL5FQ,macbar-et-fromage-montréal,Macbar et Fromage,https://s3-media2.fl.yelpcdn.com/bphoto/AnDp9or0ha0pe-I_NY7EYw/o.jpg,False,https://www.yelp.com/biz/macbar-et-fromage-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,44.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,"{'latitude': 45.5228269, 'longitude': -73.5615325}",[],$$,"{'address1': '1345 Rue Ontario E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2L 1R8', 'country': 'CA', 'state': 'QC', 'display_address': ['1345 Rue Ontario E', 'Montreal, QC H2L 1R8', 'Canada']}",+15143036622,+1 514-303-6622,524.9713297164778
683,45.526991277453526,-73.55821162462234,-iQdfdTpXa3Y-WC5OJGTfw,saloon-bistro-bar-montréal,Saloon Bistro Bar,https://s3-media2.fl.yelpcdn.com/bphoto/phTFHHwHpFuVcde_uQ-vBA/o.jpg,False,https://www.yelp.com/biz/saloon-bistro-bar-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,95.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'international', 'title': 'International'}]",3.5,"{'latitude': 45.519880299442, 'longitude': -73.555049649001}",[],$$,"{'address1': '1333 Rue Sainte-Catherine E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2L 2H4', 'country': 'CA', 'state': 'QC', 'display_address': ['1333 Rue Sainte-Catherine E', 'Montreal, QC H2L 2H4', 'Canada']}",+15145221333,+1 514-522-1333,828.1864712132682
684,45.526991277453526,-73.55821162462234,UBu451W5-yxYQenrdkOKIQ,le-stud-montréal,Le Stud,https://s3-media2.fl.yelpcdn.com/bphoto/kv5JIkTeNb9AZZjhWNq9Og/o.jpg,False,https://www.yelp.com/biz/le-stud-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,28.0,"[{'alias': 'gaybars', 'title': 'Gay Bars'}]",3.5,"{'latitude': 45.522773, 'longitude': -73.551998}",[],$$,"{'address1': '1812 Rue Sainte-Catherine E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2K 2H3', 'country': 'CA', 'state': 'QC', 'display_address': ['1812 Rue Sainte-Catherine E', 'Montreal, QC H2K 2H3', 'Canada']}",+15145988243,+1 514-598-8243,674.0345634862074
685,45.526991277453526,-73.55821162462234,MIRu1QpQT0ymwk5k3ozNjg,renard-montréal,Renard,https://s3-media2.fl.yelpcdn.com/bphoto/QKOrSl4j0mq8zJpU5B37IA/o.jpg,False,https://www.yelp.com/biz/renard-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,22.0,"[{'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 45.51901, 'longitude': -73.5552699}",[],$$,"{'address1': '1272 Rue Sainte-Catherine E', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H2L 2H2', 'country': 'CA', 'state': 'QC', 'display_address': ['1272 Rue Sainte-Catherine E', 'Montreal, QC H2L 2H2', 'Canada']}",+15149030648,+1 514-903-0648,913.6064751348408
686,45.526991277453526,-73.55821162462234,kLwtlT276ximPKV6XxFwyA,bar-le-cocktail-montréal-3,Bar le Cocktail,https://s3-media1.fl.yelpcdn.com/bphoto/gSVYe1F1LJOlyRAQCIlB7g/o.jpg,False,https://www.yelp.com/biz/bar-le-cocktail-montr%C3%A9al-3?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,5.0,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 45.5222175, 'longitude': -73.5528852}",[],$$,"{'address1': '1669 Rue Sainte-Catherine E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2L 2J5', 'country': 'CA', 'state': 'QC', 'display_address': ['1669 Rue Sainte-Catherine E', 'Montreal, QC H2L 2J5', 'Canada']}",+15145970814,+1 514-597-0814,673.7579340344332
687,45.526991277453526,-73.55821162462234,l1CGkZpxkFrdrIz1Xl-bsA,complexe-sky-montréal,Complexe Sky,https://s3-media3.fl.yelpcdn.com/bphoto/sYKEZtoxzaCjW4rdgfPaKQ/o.jpg,False,https://www.yelp.com/biz/complexe-sky-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,60.0,"[{'alias': 'gaybars', 'title': 'Gay Bars'}]",3.5,"{'latitude': 45.52092834412561, 'longitude': -73.55375863939469}",[],$$,"{'address1': '1478 Rue Saint-Catherine E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2L 2J1', 'country': 'CA', 'state': 'QC', 'display_address': ['1478 Rue Saint-Catherine E', 'Montreal, QC H2L 2J1', 'Canada']}",+15145296969,+1 514-529-6969,758.185302416162
688,45.526991277453526,-73.55821162462234,Vtb9t34qQQmv4yrck9pREw,district-vidéo-lounge-montréal-2,District Vidéo Lounge,https://s3-media1.fl.yelpcdn.com/bphoto/htEXgnmChrWM35mObBVdYA/o.jpg,False,https://www.yelp.com/biz/district-vid%C3%A9o-lounge-montr%C3%A9al-2?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,9.0,"[{'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 45.520246, 'longitude': -73.554791}",[],,"{'address1': '1365 Rue Sainte-Catherine E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2L 2H7', 'country': 'CA', 'state': 'QC', 'display_address': ['1365 Rue Sainte-Catherine E', 'Montreal, QC H2L 2H7', 'Canada']}",+14383874822,+1 438-387-4822,795.9729095140218
689,45.526991277453526,-73.55821162462234,ZT1g9ph-rrERv5sX_D0s0g,notre-boeuf-de-grâce-montréal-7,Notre Boeuf de Grâce,https://s3-media2.fl.yelpcdn.com/bphoto/3_zRXK0SVzNZkmWsK5bp3g/o.jpg,False,https://www.yelp.com/biz/notre-boeuf-de-gr%C3%A2ce-montr%C3%A9al-7?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,18.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 45.519365, 'longitude': -73.5552568239245}",[],,"{'address1': '1302 Rue Sainte-Catherine E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2L 2H5', 'country': 'CA', 'state': 'QC', 'display_address': ['1302 Rue Sainte-Catherine E', 'Montreal, QC H2L 2H5', 'Canada']}",+15145277773,+1 514-527-7773,878.6909481390214
690,45.526991277453526,-73.55821162462234,JsWnBDHZW1HFkgJVYCaEfg,le-blossom-montréal,Le Blossom,https://s3-media3.fl.yelpcdn.com/bphoto/1o9xMVyQEQ9c78-3loMdVg/o.jpg,False,https://www.yelp.com/biz/le-blossom-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,31.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,"{'latitude': 45.518375, 'longitude': -73.558611}",[],$$,"{'address1': '1101 Boulevard de Maisonneuve E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2L 1Z6', 'country': 'CA', 'state': 'QC', 'display_address': ['1101 Boulevard de Maisonneuve E', 'Montreal, QC H2L 1Z6', 'Canada']}",+15143793699,+1 514-379-3699,958.5903524719321
691,45.526991277453526,-73.55821162462234,aO5TSvbC-KmPVrEgX_nQ3g,lilys-montréal-2,Lily's,https://s3-media2.fl.yelpcdn.com/bphoto/ouj8wM2XUb9aK_BuT12YRg/o.jpg,False,https://www.yelp.com/biz/lilys-montr%C3%A9al-2?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,1.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",5.0,"{'latitude': 45.52037, 'longitude': -73.55483}",[],,"{'address1': '1371 Rue Sainte-Catherine E', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H2L 2H7', 'country': 'CA', 'state': 'QC', 'display_address': ['1371 Rue Sainte-Catherine E', 'Montreal, QC H2L 2H7', 'Canada']}",+15148856749,+1 514-885-6749,795.0727590618526
692,45.526991277453526,-73.55821162462234,XJcy8-kiZJbjp_1M03Obkw,taverne-marion-montréal,Taverne Marion,https://s3-media2.fl.yelpcdn.com/bphoto/vRI30BHW11kLzPqm5kq7bg/o.jpg,False,https://www.yelp.com/biz/taverne-marion-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,1.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,"{'latitude': 45.5207913, 'longitude': -73.5627188036591}",[],,"{'address1': '1151 Rue Ontario E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2L 1R3', 'country': 'CA', 'state': 'QC', 'display_address': ['1151 Rue Ontario E', 'Montreal, QC H2L 1R3', 'Canada']}",+14383806171,+1 438-380-6171,773.6738523126121
693,45.526991277453526,-73.55821162462234,I3Bigx63MaUiHctsxNFMtw,l-apero-buvette-montréal,L’aPero Buvette,https://s3-media1.fl.yelpcdn.com/bphoto/XUwaOHnHLpiEF6k2WtdtWw/o.jpg,False,https://www.yelp.com/biz/l-apero-buvette-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,1.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 45.52167410375221, 'longitude': -73.5619032}",[],,"{'address1': '1256 Rue Ontario E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2L 1R6', 'country': 'CA', 'state': 'QC', 'display_address': ['1256 Rue Ontario E', 'Montreal, QC H2L 1R6', 'Canada']}",+15145544166,+1 514-554-4166,657.4753767073345
694,45.526991277453526,-73.55821162462234,GmAk-gqWLn9KzskFt2cCIQ,lounge-l-un-et-l-autre-montréal,Lounge l'Un et l'Autre,https://s3-media1.fl.yelpcdn.com/bphoto/1v4hIExiTvli8r5mGDSdUw/o.jpg,False,https://www.yelp.com/biz/lounge-l-un-et-l-autre-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,2.0,"[{'alias': 'lounges', 'title': 'Lounges'}]",3.5,"{'latitude': 45.51885, 'longitude': -73.5596599}",[],$$,"{'address1': '1641 Rue Amherst', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2L 3L4', 'country': 'CA', 'state': 'QC', 'display_address': ['1641 Rue Amherst', 'Montreal, QC H2L 3L4', 'Canada']}",+14383334300,+1 438-333-4300,917.481184115929
695,45.526991277453526,-73.55821162462234,98xak1WOfnQVdVsulJLqPg,bar-aigle-noir-montréal,Bar Aigle Noir,https://s3-media2.fl.yelpcdn.com/bphoto/UwBS_pEI_GrI2uGl1qu00g/o.jpg,False,https://www.yelp.com/biz/bar-aigle-noir-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,18.0,"[{'alias': 'gaybars', 'title': 'Gay Bars'}]",3.0,"{'latitude': 45.51975, 'longitude': -73.55561}",[],$$$,"{'address1': '1315 Rue Sainte-Catherine E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2L 2H4', 'country': 'CA', 'state': 'QC', 'display_address': ['1315 Rue Sainte-Catherine E', 'Montreal, QC H2L 2H4', 'Canada']}",+15145290040,+1 514-529-0040,847.3977793052038
696,45.526991277453526,-73.55821162462234,qG5P7v8c7qyC3Fqaz3DTFg,le-rose-marie-montréal,Le Rose-Marie,https://s3-media4.fl.yelpcdn.com/bphoto/q8nRMLZJ5lyxS22oiGvn4Q/o.jpg,False,https://www.yelp.com/biz/le-rose-marie-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,1.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,"{'latitude': 45.52777, 'longitude': -73.54987}",[],,"{'address1': '1550 Rue Fullum', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H2K 3M4', 'country': 'CA', 'state': 'QC', 'display_address': ['1550 Rue Fullum', 'Montreal, QC H2K 3M4', 'Canada']}",+15145244442,+1 514-524-4442,667.109401887823
697,45.526991277453526,-73.55821162462234,FtrgpIfoQnf0Or7dTOmW7Q,mitch-resto-pub-montréal,Mitch Resto Pub,https://s3-media1.fl.yelpcdn.com/bphoto/GYxqSErMc-9DB_mi021QIw/o.jpg,False,https://www.yelp.com/biz/mitch-resto-pub-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,1.0,"[{'alias': 'pubs', 'title': 'Pubs'}]",1.0,"{'latitude': 45.52011, 'longitude': -73.56629}",[],,"{'address1': '901 rue Sherbrooke E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2L 1L5', 'country': 'CA', 'state': 'QC', 'display_address': ['901 rue Sherbrooke E', 'Montreal, QC H2L 1L5', 'Canada']}",,,995.803430436726
