,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
76,FRuuIDOd21pTJHvEGIt1Gg,holder-montréal-2,Holder,https://s3-media2.fl.yelpcdn.com/bphoto/D3rim-U2WyDF0rxGkNdUWg/o.jpg,False,https://www.yelp.com/biz/holder-montr%C3%A9al-2?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,369,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 45.50047, 'longitude': -73.55734}",[],$$$,"{'address1': '407 Rue McGill', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2Y 2G3', 'country': 'CA', 'state': 'QC', 'display_address': ['407 Rue McGill', 'Montreal, QC H2Y 2G3', 'Canada']}",+15148490333,+1 514-849-0333,757.1813616677327
77,E-HDevNTu_UIKIx8MA_RMA,nyks-montréal-3,NYK'S,https://s3-media3.fl.yelpcdn.com/bphoto/2AtcEO13DE9ujsJQQplx0w/o.jpg,False,https://www.yelp.com/biz/nyks-montr%C3%A9al-3?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,185,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,"{'latitude': 45.5060324, 'longitude': -73.566685}",[],$$,"{'address1': '1250 Rue de Bleury', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3B 2W4', 'country': 'CA', 'state': 'QC', 'display_address': ['1250 Rue de Bleury', 'Montreal, QC H3B 2W4', 'Canada']}",+15148661787,+1 514-866-1787,909.7510135274118
79,2lqPBsK4Q32yWvnlYqXoIA,joverse-montréal,Joverse,https://s3-media2.fl.yelpcdn.com/bphoto/xMZxk7URP_cdUEqSUEzVNw/o.jpg,False,https://www.yelp.com/biz/joverse-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,55,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",3.5,"{'latitude': 45.505361143043, 'longitude': -73.5570581584476}",[],$$,"{'address1': '52 Rue Saint-Jacques W', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2Y 1L2', 'country': 'CA', 'state': 'QC', 'display_address': ['52 Rue Saint-Jacques W', 'Montreal, QC H2Y 1L2', 'Canada']}",+15145084075,+1 514-508-4075,249.26401553457887
80,YiRhyhrKQNwgV43Sy0LlOQ,salumi-vino-montréal-2,Salumi Vino,https://s3-media2.fl.yelpcdn.com/bphoto/Mwn425FuI3ZxG-3sSh3mAA/o.jpg,False,https://www.yelp.com/biz/salumi-vino-montr%C3%A9al-2?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,41,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 45.50994, 'longitude': -73.55246}",[],$$$,"{'address1': '358 Rue Notre-Dame E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2Y 1C7', 'country': 'CA', 'state': 'QC', 'display_address': ['358 Rue Notre-Dame E', 'Montreal, QC H2Y 1C7', 'Canada']}",+15147590505,+1 514-759-0505,370.79845915465006
81,Yx-ZtYKpmdvscPSY0UhP3w,tiradito-montréal,Tiradito,https://s3-media4.fl.yelpcdn.com/bphoto/VFNJH7xOGuHldcrJlEDUQQ/o.jpg,False,https://www.yelp.com/biz/tiradito-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,148,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 45.50434, 'longitude': -73.56348}",[],$$$,"{'address1': '1076 Rue de Bleury', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2Z 1N1', 'country': 'CA', 'state': 'QC', 'display_address': ['1076 Rue de Bleury', 'Montreal, QC H2Z 1N1', 'Canada']}",+15148666776,+1 514-866-6776,710.992813534102
82,ZG7QfG8o6ylQYfxXM95luA,la-catrina-montréal,La Catrina,https://s3-media1.fl.yelpcdn.com/bphoto/TK-B7e_PxJD0sy4Jw4MMfA/o.jpg,False,https://www.yelp.com/biz/la-catrina-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,46,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 45.50384, 'longitude': -73.55395}",[],$$,"{'address1': '117 Rue de la Commune O', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2Y 2C7', 'country': 'CA', 'state': 'QC', 'display_address': ['117 Rue de la Commune O', 'Montreal, QC H2Y 2C7', 'Canada']}",+15145437172,+1 514-543-7172,376.9642176468902
83,Y1Yprra4ZSyAIMW9Zm75dA,méchant-bœuf-bar-and-brasserie-montréal-3,Méchant Bœuf Bar & Brasserie,https://s3-media2.fl.yelpcdn.com/bphoto/DQuNNDYvU4B-Vd4seu0lXA/o.jpg,False,https://www.yelp.com/biz/m%C3%A9chant-b%C5%93uf-bar-and-brasserie-montr%C3%A9al-3?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,182,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,"{'latitude': 45.5037475, 'longitude': -73.5545582}",[],$$$,"{'address1': '124 Rue Saint-Paul O', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2Y 1Z3', 'country': 'CA', 'state': 'QC', 'display_address': ['124 Rue Saint-Paul O', 'Montreal, QC H2Y 1Z3', 'Canada']}",+15147884020,+1 514-788-4020,367.05193404126936
84,i8BUEXriiKa-RmOImgbqaQ,philemon-bar-montréal-2,Philemon Bar,https://s3-media1.fl.yelpcdn.com/bphoto/GJ_HihfgAmKxjq-kF3TY-g/o.jpg,False,https://www.yelp.com/biz/philemon-bar-montr%C3%A9al-2?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,71,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 45.5052265450967, 'longitude': -73.5540890693665}",[],$$,"{'address1': '111 Rue Saint Paul Ouest', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2Y 1Z4', 'country': 'CA', 'state': 'QC', 'display_address': ['111 Rue Saint Paul Ouest', 'Montreal, QC H2Y 1Z4', 'Canada']}",+15142893777,+1 514-289-3777,227.81016228314957
85,gDWA8AZwZGNZ8w_APtlxAQ,terrasse-67-montréal,Terrasse 67,https://s3-media1.fl.yelpcdn.com/bphoto/imTFH-HcvfIgpMWBOnmO5w/o.jpg,False,https://www.yelp.com/biz/terrasse-67-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",3.5,"{'latitude': 45.512433, 'longitude': -73.533055}",[],$$,"{'address1': 'Station de Métro Jean-Drapeau', 'address2': 'Parc Jean-Drapeau', 'address3': 'Île Sainte-Hélène', 'city': 'Montreal', 'zip_code': 'H3C', 'country': 'CA', 'state': 'QC', 'display_address': ['Station de Métro Jean-Drapeau', 'Parc Jean-Drapeau', 'Île Sainte-Hélène', 'Montreal, QC H3C', 'Canada']}",+15145079190,+1 514-507-9190,943.6682220843079
86,IRhYP5rsLaaNnBNJOacTuA,brasserie-le-manoir-montréal-4,Brasserie le Manoir,https://s3-media4.fl.yelpcdn.com/bphoto/xrqiFciZmAHrJ4ijlpuxNQ/o.jpg,False,https://www.yelp.com/biz/brasserie-le-manoir-montr%C3%A9al-4?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,8,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",2.0,"{'latitude': 45.45794088562583, 'longitude': -73.62775506443162}",[],$$,"{'address1': '6810 Rue Saint-Jacques', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H4B 1V8', 'country': 'CA', 'state': 'QC', 'display_address': ['6810 Rue Saint-Jacques', 'Montreal, QC H4B 1V8', 'Canada']}",+15144896356,+1 514-489-6356,916.1653901667617
87,T4Vg3C9_cShGJL4Hq0Yahw,les-street-monkeys-montréal,Les Street Monkeys,https://s3-media2.fl.yelpcdn.com/bphoto/l0fmkn-A2FmUPm3RL7DtNw/o.jpg,False,https://www.yelp.com/biz/les-street-monkeys-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,69,"[{'alias': 'cambodian', 'title': 'Cambodian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 45.46767, 'longitude': -73.56688}",[],$$,"{'address1': '3625 Rue Wellington', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H4G 1T9', 'country': 'CA', 'state': 'QC', 'display_address': ['3625 Rue Wellington', 'Montreal, QC H4G 1T9', 'Canada']}",+15147681818,+1 514-768-1818,593.0036502071989
88,HTiupfkYLtdXByDPG8z7KA,atwater-cocktail-club-montréal,Atwater Cocktail Club,https://s3-media3.fl.yelpcdn.com/bphoto/b1clF2qwv8l4Cqgo3oSXQg/o.jpg,False,https://www.yelp.com/biz/atwater-cocktail-club-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,116,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 45.4814386, 'longitude': -73.5782002}",[],$$,"{'address1': '512 Avenue Atwater', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H4C 2G5', 'country': 'CA', 'state': 'QC', 'display_address': ['512 Avenue Atwater', 'Montreal, QC H4C 2G5', 'Canada']}",+14383874252,+1 438-387-4252,1176.5686496157728
89,MYSpjtlsHcRNHdnAmZ6Tgg,palco-verdun-2,Palco,https://s3-media3.fl.yelpcdn.com/bphoto/Qewr2ry_fLaJL54mT5T9QA/o.jpg,False,https://www.yelp.com/biz/palco-verdun-2?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,38,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 45.46355, 'longitude': -73.56728}",[],$$,"{'address1': '4019 Rue Wellington', 'address2': '', 'address3': '', 'city': 'Verdun', 'zip_code': 'H4G 1V6', 'country': 'CA', 'state': 'QC', 'display_address': ['4019 Rue Wellington', 'Verdun, QC H4G 1V6', 'Canada']}",+15143031345,+1 514-303-1345,1025.5636097997499
90,U4aFxVyXfPc7Yh46oTRzOQ,canal-lounge-montréal,Canal Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/db6Qfg4TWGmrVPmw0ptt7g/o.jpg,False,https://www.yelp.com/biz/canal-lounge-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,28,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 45.478667, 'longitude': -73.57522}",[],$$,"{'address1': '22 Avenue Atwater', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H4C 3L8', 'country': 'CA', 'state': 'QC', 'display_address': ['22 Avenue Atwater', 'Montreal, QC H4C 3L8', 'Canada']}",+15144512665,+1 514-451-2665,792.0371961202367
91,UpjQjb6a5QcSMT8bIJbUKA,la-conceria-montréal,La Conceria,https://s3-media2.fl.yelpcdn.com/bphoto/LtRgC_1bky8DfH-GRTbzjA/o.jpg,False,https://www.yelp.com/biz/la-conceria-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,8,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 45.47980724536664, 'longitude': -73.58038599999999}",[],$$,"{'address1': '3580 Rue Notre Dame Ouest', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H4C 1P4', 'country': 'CA', 'state': 'QC', 'display_address': ['3580 Rue Notre Dame Ouest', 'Montreal, QC H4C 1P4', 'Canada']}",+15149385959,+1 514-938-5959,1142.9635201452318
92,b5ArAtb50h4-0z1cFHCa3A,social-verdun-montréal,Social Verdun,https://s3-media4.fl.yelpcdn.com/bphoto/nkcbcEW_IV69Fulr8BR16Q/o.jpg,False,https://www.yelp.com/biz/social-verdun-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,20,"[{'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 45.465632, 'longitude': -73.566888}",[],$$,"{'address1': '3819 Rue Wellington', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H4G 1V1', 'country': 'CA', 'state': 'QC', 'display_address': ['3819 Rue Wellington', 'Montreal, QC H4G 1V1', 'Canada']}",+14383877828,+1 438-387-7828,807.5306169353497
93,Hr35wTo-K2QuunvZpPUxsA,shushuto-montréal,Shushuto,https://s3-media1.fl.yelpcdn.com/bphoto/yyq6vtmr4Gp_2n9RG3YwuQ/o.jpg,False,https://www.yelp.com/biz/shushuto-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,2,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'ramen', 'title': 'Ramen'}]",5.0,"{'latitude': 45.47952673327836, 'longitude': -73.57180749999999}",[],$$,"{'address1': '2600 Rue Saint-Patrick', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3K 1B9', 'country': 'CA', 'state': 'QC', 'display_address': ['2600 Rue Saint-Patrick', 'Montreal, QC H3K 1B9', 'Canada']}",+14383817979,+1 438-381-7979,787.4211901362221
94,9RG83bP4YKGThE0csDTt4g,le-porto-lounge-montréal,Le Porto Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/FFDxRja5-o_2R-HJ7dxg0Q/o.jpg,False,https://www.yelp.com/biz/le-porto-lounge-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,1,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 45.4791442, 'longitude': -73.5816205}",[],$$,"{'address1': '3716 Rue Notre-Dame O', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H4C 1P7', 'country': 'CA', 'state': 'QC', 'display_address': ['3716 Rue Notre-Dame O', 'Montreal, QC H4C 1P7', 'Canada']}",+15148984064,+1 514-898-4064,1165.4704310995453
95,5udEDc1lORQyiBCQrcXC3A,green-gazoline-burger-montréal,Green Gazoline Burger,https://s3-media4.fl.yelpcdn.com/bphoto/lC2MLjW3kT38S_Q59QlKRw/o.jpg,False,https://www.yelp.com/biz/green-gazoline-burger-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,"{'latitude': 45.480585410475, 'longitude': -73.57887620236667}",[],$$,"{'address1': '3400 Rue Notre Dame O', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H4C 1P2', 'country': 'CA', 'state': 'QC', 'display_address': ['3400 Rue Notre Dame O', 'Montreal, QC H4C 1P2', 'Canada']}",+14383805710,+1 438-380-5710,1129.728175201706
96,UXcG8YMf5S8YeGqPYCIcvg,capri-bar-serie-montréal,Capri Bar - Serie,https://s3-media2.fl.yelpcdn.com/bphoto/MgYyO11ntw67kI543vi4kQ/o.jpg,False,https://www.yelp.com/biz/capri-bar-serie-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,2,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 45.47311, 'longitude': -73.56275}",[],$,"{'address1': '2687 Rue Wellington', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3K 1X8', 'country': 'CA', 'state': 'QC', 'display_address': ['2687 Rue Wellington', 'Montreal, QC H3K 1X8', 'Canada']}",+15149350228,+1 514-935-0228,583.0999134714762
97,wzkK4F47eBVEjXPXX3j5fw,la-chic-régal-montréal,La Chic Régal,https://s3-media4.fl.yelpcdn.com/bphoto/6mCD34Yw4EBfNq9RSU39cQ/o.jpg,False,https://www.yelp.com/biz/la-chic-r%C3%A9gal-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,7,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",3.0,"{'latitude': 45.4784584, 'longitude': -73.5693512}",[],$,"{'address1': 'Corner of Center St and Charlevoix', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3K', 'country': 'CA', 'state': 'QC', 'display_address': ['Corner of Center St and Charlevoix', 'Montreal, QC H3K', 'Canada']}",,,657.8143487018976
98,CAtEi7UQpP-eDJ2C6YAAVw,bar-billard-notre-dame-montréal-4,Bar Billard Notre Dame,https://s3-media3.fl.yelpcdn.com/bphoto/7b2OhrCeWYmMaIvYKrrnFQ/o.jpg,False,https://www.yelp.com/biz/bar-billard-notre-dame-montr%C3%A9al-4?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,3,"[{'alias': 'bars', 'title': 'Bars'}]",2.0,"{'latitude': 45.4806100963942, 'longitude': -73.57946355478984}",[],$$,"{'address1': '3433 Rue Notre-Dame O', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H4C 1P3', 'country': 'CA', 'state': 'QC', 'display_address': ['3433 Rue Notre-Dame O', 'Montreal, QC H4C 1P3', 'Canada']}",+15149350305,+1 514-935-0305,1160.4974255732527
99,QJyFT9MJ-34LZhkB1nMOsg,le-petit-flore-montréal,Le Petit Flore,https://s3-media2.fl.yelpcdn.com/bphoto/1goKCt-VcCstrk-5dCeOjw/o.jpg,False,https://www.yelp.com/biz/le-petit-flore-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,10,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 45.558962, 'longitude': -73.659049}",[],$$,"{'address1': '1145 Rue Fleury E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2C 1P9', 'country': 'CA', 'state': 'QC', 'display_address': ['1145 Rue Fleury E', 'Montreal, QC H2C 1P9', 'Canada']}",+15143872640,+1 514-387-2640,666.916445437503
100,9SsjBLmevA18JmHngxtQJw,les-cavistes-montréal-2,Les Cavistes,https://s3-media4.fl.yelpcdn.com/bphoto/hgpnyW20gNqd4DmV1K2HaA/o.jpg,False,https://www.yelp.com/biz/les-cavistes-montr%C3%A9al-2?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,13,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 45.545757, 'longitude': -73.666302}",[],$$,"{'address1': '196 Rue Fleury O', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3L 1T5', 'country': 'CA', 'state': 'QC', 'display_address': ['196 Rue Fleury O', 'Montreal, QC H3L 1T5', 'Canada']}",+15145085033,+1 514-508-5033,906.430423913063
101,D92KzSJGnwXCMeQsR4kBAQ,bar-vintage-132-montréal,Bar Vintage 132,https://s3-media4.fl.yelpcdn.com/bphoto/nbKXbdiglP6uNjkYVWxH2A/o.jpg,False,https://www.yelp.com/biz/bar-vintage-132-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,7,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 45.5466484243969, 'longitude': -73.6659856711132}",[],$$,"{'address1': '132 Rue Fleury O', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3L 1T4', 'country': 'CA', 'state': 'QC', 'display_address': ['132 Rue Fleury O', 'Montreal, QC H3L 1T4', 'Canada']}",+15144191404,+1 514-419-1404,805.008249986309
102,z5I_mpQSd6Xq1losyHtA1A,über-cafbar-montréal-2,Über Cafbar,https://s3-media3.fl.yelpcdn.com/bphoto/Jv3vykccKiw8y41Ekq5b3A/o.jpg,False,https://www.yelp.com/biz/%C3%BCber-cafbar-montr%C3%A9al-2?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,6,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 45.557981, 'longitude': -73.659398}",[],$$,"{'address1': '1011 Rue Fleury E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2C 1P8', 'country': 'CA', 'state': 'QC', 'display_address': ['1011 Rue Fleury E', 'Montreal, QC H2C 1P8', 'Canada']}",+15143839009,+1 514-383-9009,555.8121300725006
103,tnLMp4jhjO4hytdPX0gl5A,resto-bar-coin-du-metro-montréal,Resto Bar Coin Du Metro,https://s3-media3.fl.yelpcdn.com/bphoto/ltbNX9RGWOTniLl8NMD62Q/o.jpg,False,https://www.yelp.com/biz/resto-bar-coin-du-metro-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,4,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",3.0,"{'latitude': 45.5554619, 'longitude': -73.668457}",[],$$,"{'address1': '10719 Rue Lajeunesse', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3L 2E7', 'country': 'CA', 'state': 'QC', 'display_address': ['10719 Rue Lajeunesse', 'Montreal, QC H3L 2E7', 'Canada']}",+15143894929,+1 514-389-4929,531.5200627899419
104,y6D99r-91_CbQCwJ8MPV8g,le-pourvoyeur-montréal-4,Le Pourvoyeur,https://s3-media3.fl.yelpcdn.com/bphoto/YefYL4Iv8S-6TEA57ppQTw/o.jpg,False,https://www.yelp.com/biz/le-pourvoyeur-montr%C3%A9al-4?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,2,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 45.5615966523659, 'longitude': -73.6569463079674}",[],$$,"{'address1': '1432 Rue Fleury E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2C 1R8', 'country': 'CA', 'state': 'QC', 'display_address': ['1432 Rue Fleury E', 'Montreal, QC H2C 1R8', 'Canada']}",+15143818088,+1 514-381-8088,1000.7409702608314
105,tZEIJrzwEQam4A2WZ-kf0Q,sacre-fut-montréal,Sacre Fut,https://s3-media4.fl.yelpcdn.com/bphoto/10l3bP7Jb3jrkbnKK6uw7A/o.jpg,False,https://www.yelp.com/biz/sacre-fut-montr%C3%A9al?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,1,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 45.5603399, 'longitude': -73.65813}",[],$$,"{'address1': '1345 Rue Fleury E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2C 1R4', 'country': 'CA', 'state': 'QC', 'display_address': ['1345 Rue Fleury E', 'Montreal, QC H2C 1R4', 'Canada']}",+15143828352,+1 514-382-8352,837.6760639407917
106,zDdRwuqWw14uQUGsmSrb3w,le-lucie-montréal-2,Le Lucie,https://s3-media2.fl.yelpcdn.com/bphoto/04zcEUyiEYXzduRRQ8BlYw/o.jpg,False,https://www.yelp.com/biz/le-lucie-montr%C3%A9al-2?adjust_creative=gCLMEaUcIkZcTJs06krL1w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gCLMEaUcIkZcTJs06krL1w,1,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.0,"{'latitude': 45.5450897, 'longitude': -73.666725}",[],$$,"{'address1': '234 Rue Fleury O', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3L 1T7', 'country': 'CA', 'state': 'QC', 'display_address': ['234 Rue Fleury O', 'Montreal, QC H3L 1T7', 'Canada']}",+14382891793,+1 438-289-1793,987.4676251211656
