,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,yelp_latitude,yelp_longitude
939,1Ok2EXqdH-R0sy-_tyOrMg,enoteca-monza-montréal-3,Enoteca Monza,https://s3-media4.fl.yelpcdn.com/bphoto/3lMYXC2gtZrsG5ALNYucrQ/o.jpg,False,https://www.yelp.com/biz/enoteca-monza-montr%C3%A9al-3?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,91.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 45.501895, 'longitude': -73.570401}",[],$$,"{'address1': '1251 Avenue McGill College', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H3B 2Y4', 'country': 'CA', 'state': 'QC', 'display_address': ['1251 Avenue McGill College', 'Montreal, QC H3B 2Y4', 'Canada']}",+15148783400,+1 514-878-3400,1179.5449266956166,45.49419955357054,-73.55998456478119
940,uFZ7Q8JCgGJAaObiYs3ksg,bordelle-boutique-bar-and-eatery-montréal,Bord'Elle Boutique Bar and Eatery,https://s3-media2.fl.yelpcdn.com/bphoto/vhVxZ9DCti2WJYqmMLb8cQ/o.jpg,False,https://www.yelp.com/biz/bordelle-boutique-bar-and-eatery-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,65.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'french', 'title': 'French'}]",3.5,"{'latitude': 45.501907843523455, 'longitude': -73.55971779031128}",[],$$$$,"{'address1': '390 Rue Saint-jacques', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2Y 1S1', 'country': 'CA', 'state': 'QC', 'display_address': ['390 Rue Saint-jacques', 'Montreal, QC H2Y 1S1', 'Canada']}",+15143793553,+1 514-379-3553,857.3739443816319,45.49419955357054,-73.55998456478119
941,YMJ7E1AcjDF5kN7hVkWd_w,vargas-montréal,Vargas,https://s3-media2.fl.yelpcdn.com/bphoto/NxV4x0gC6nxHtPU8FL_dkg/o.jpg,False,https://www.yelp.com/biz/vargas-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,95.0,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 45.50155, 'longitude': -73.56733}",[],$$$,"{'address1': '690 Boulevard René Levesque O', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3B 1X8', 'country': 'CA', 'state': 'QC', 'display_address': ['690 Boulevard René Levesque O', 'Montreal, QC H3B 1X8', 'Canada']}",+15148754545,+1 514-875-4545,994.5547681639971,45.49419955357054,-73.55998456478119
942,7rjsddY6fB_SJXIVOLywTQ,knox-montréal,Knox,https://s3-media2.fl.yelpcdn.com/bphoto/UTYmHrPjH7o2ELLDkkHj6w/o.jpg,False,https://www.yelp.com/biz/knox-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,18.0,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,"{'latitude': 45.4829149648052, 'longitude': -73.562322}",[],$$,"{'address1': '1871 Rue du Centre', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3K 1J1', 'country': 'CA', 'state': 'QC', 'display_address': ['1871 Rue du Centre', 'Montreal, QC H3K 1J1', 'Canada']}",+15149333523,+1 514-933-3523,22.511530230473703,45.4828250990486,-73.56206325352105
943,omKiy02BusR-wYmbuKsqsA,milky-way-cocktail-bar-montréal,Milky Way Cocktail Bar,https://s3-media3.fl.yelpcdn.com/bphoto/h1Je_tA32UIdE5M_oNlH5Q/o.jpg,False,https://www.yelp.com/biz/milky-way-cocktail-bar-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,41.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 45.4826045496462, 'longitude': -73.5624927062898}",[],,"{'address1': '1886 Rue Centre', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3K 1H9', 'country': 'CA', 'state': 'QC', 'display_address': ['1886 Rue Centre', 'Montreal, QC H3K 1H9', 'Canada']}",+14385227499,+1 438-522-7499,41.50160982820737,45.4828250990486,-73.56206325352105
944,dnVzCntyNuXbga8yIIyjJg,la-canting-montréal,La Canting,https://s3-media2.fl.yelpcdn.com/bphoto/COLJahEJbxTDPXeQkSbHFw/o.jpg,False,https://www.yelp.com/biz/la-canting-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,8.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'panasian', 'title': 'Pan Asian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",5.0,"{'latitude': 45.48496207133997, 'longitude': -73.56361738834339}",[],,"{'address1': '1720 Rue Saint-Patrick', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3K 0B3', 'country': 'CA', 'state': 'QC', 'display_address': ['1720 Rue Saint-Patrick', 'Montreal, QC H3K 0B3', 'Canada']}",+15149372555,+1 514-937-2555,266.7266502065352,45.4828250990486,-73.56206325352105
945,wPF-aYk0RRA3oOOxVnbMTg,chez-sophie-montréal,Chez Sophie,https://s3-media1.fl.yelpcdn.com/bphoto/IavNgRRlF6oyAOniab895g/o.jpg,False,https://www.yelp.com/biz/chez-sophie-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,35.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 45.48648, 'longitude': -73.56948}",[],$$$$,"{'address1': '1974 Rue Notre-Dame O', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3J 1M8', 'country': 'CA', 'state': 'QC', 'display_address': ['1974 Rue Notre-Dame O', 'Montreal, QC H3J 1M8', 'Canada']}",+14383802365,+1 438-380-2365,714.9654530775314,45.4828250990486,-73.56206325352105
946,m-dBv0j_MHKnFC_PJGJDyg,perles-et-paddock-montréal,Perles et Paddock,https://s3-media3.fl.yelpcdn.com/bphoto/DRYPzWZZPzTvMU8UZpOEQQ/o.jpg,False,https://www.yelp.com/biz/perles-et-paddock-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,50.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'french', 'title': 'French'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,"{'latitude': 45.4875982355093, 'longitude': -73.5684137102688}",[],$$$$,"{'address1': '403 Rue des Seigneurs', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H1T 3M7', 'country': 'CA', 'state': 'QC', 'display_address': ['403 Rue des Seigneurs', 'Montreal, QC H1T 3M7', 'Canada']}",+15149310004,+1 514-931-0004,725.8004021667098,45.4828250990486,-73.56206325352105
947,cB65Ezz9-FewdTiHtT84jg,pub-lord-william-montréal,Pub Lord William,https://s3-media2.fl.yelpcdn.com/bphoto/3MxaFB8GgLnluE-ZjtcQjw/o.jpg,False,https://www.yelp.com/biz/pub-lord-william-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,38.0,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 45.48691324615937, 'longitude': -73.5670390897595}",[],$$,"{'address1': '265 Rue des Seigneurs', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3J', 'country': 'CA', 'state': 'QC', 'display_address': ['265 Rue des Seigneurs', 'Montreal, QC H3J', 'Canada']}",+15149253777,+1 514-925-3777,597.5922169603285,45.4828250990486,-73.56206325352105
948,10RFV-vuQ52VUkmzFXbWaA,le-bureau-montréal,Le Bureau,https://s3-media2.fl.yelpcdn.com/bphoto/gMqDnxkuamauIO7ch8zLYg/o.jpg,False,https://www.yelp.com/biz/le-bureau-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,31.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,"{'latitude': 45.48934, 'longitude': -73.56753}",[],$$$,"{'address1': '1642 Rue Notre-Dame O', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3J 1M1', 'country': 'CA', 'state': 'QC', 'display_address': ['1642 Rue Notre-Dame O', 'Montreal, QC H3J 1M1', 'Canada']}",+15149031642,+1 514-903-1642,841.5333688826595,45.4828250990486,-73.56206325352105
949,Hr35wTo-K2QuunvZpPUxsA,shushuto-montréal,Shushuto,https://s3-media1.fl.yelpcdn.com/bphoto/yyq6vtmr4Gp_2n9RG3YwuQ/o.jpg,False,https://www.yelp.com/biz/shushuto-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,2.0,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'ramen', 'title': 'Ramen'}]",5.0,"{'latitude': 45.47952673327836, 'longitude': -73.57180749999999}",[],,"{'address1': '2600 Rue Saint-Patrick', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3K 1B9', 'country': 'CA', 'state': 'QC', 'display_address': ['2600 Rue Saint-Patrick', 'Montreal, QC H3K 1B9', 'Canada']}",+14383817979,+1 438-381-7979,843.5943163732003,45.4828250990486,-73.56206325352105
950,hdXJqWIpvY2QCTFnVO-1IQ,king-crab-montréal,King Crab,https://s3-media1.fl.yelpcdn.com/bphoto/pyIQZzJzWo8DGz3YuRKxMg/o.jpg,False,https://www.yelp.com/biz/king-crab-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,2.0,"[{'alias': 'lounges', 'title': 'Lounges'}]",3.0,"{'latitude': 45.4887, 'longitude': -73.56802}",[],,"{'address1': '1726 Rue Notre-Dame O', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3J 1M3', 'country': 'CA', 'state': 'QC', 'display_address': ['1726 Rue Notre-Dame O', 'Montreal, QC H3J 1M3', 'Canada']}",+14384582722,+1 438-458-2722,815.0101470219221,45.4828250990486,-73.56206325352105
951,8XSC5y10zpdDITOC-pUK5Q,association-montréal-beach-montréal,Association Montréal Beach,https://s3-media3.fl.yelpcdn.com/bphoto/FCQzNACmU4I376lY7Cy9cg/o.jpg,False,https://www.yelp.com/biz/association-montr%C3%A9al-beach-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,3.0,"[{'alias': 'recreation', 'title': 'Recreation Centers'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.0,"{'latitude': 45.49094, 'longitude': -73.5583616}",[],,"{'address1': '1306 Rue Olier', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H3C 1W4', 'country': 'CA', 'state': 'QC', 'display_address': ['1306 Rue Olier', 'Montreal, QC H3C 1W4', 'Canada']}",+15142272677,+1 514-227-2677,947.353000863651,45.4828250990486,-73.56206325352105
952,_74QVQIoUrqXUoIvOjK4sA,nolan-montréal,Nolan,https://s3-media2.fl.yelpcdn.com/bphoto/vmtLtOevyxm-_5DBwxuIoQ/o.jpg,False,https://www.yelp.com/biz/nolan-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,3.0,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",3.0,"{'latitude': 45.48843898188621, 'longitude': -73.56831106024721}",[],,"{'address1': '1752 Rue Notre Dame O', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3J 1M3', 'country': 'CA', 'state': 'QC', 'display_address': ['1752 Rue Notre Dame O', 'Montreal, QC H3J 1M3', 'Canada']}",+14383808038,+1 438-380-8038,791.7693418312923,45.4828250990486,-73.56206325352105
953,7bdU3QMrMHwvm9D2H6VV9A,arem-restaurant-montréal,Arem Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/MzBVRCMaqyxSG-16l3sZnw/o.jpg,False,https://www.yelp.com/biz/arem-restaurant-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,4.0,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",1.5,"{'latitude': 45.4883504, 'longitude': -73.5660372}",[],$$,"{'address1': '1619 Rue William', 'address2': 'Suite B', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3J 1R1', 'country': 'CA', 'state': 'QC', 'display_address': ['1619 Rue William', 'Suite B', 'Montreal, QC H3J 1R1', 'Canada']}",+15148461234,+1 514-846-1234,688.07252031211,45.4828250990486,-73.56206325352105
954,wzkK4F47eBVEjXPXX3j5fw,la-chic-régal-montréal,La Chic Régal,https://s3-media4.fl.yelpcdn.com/bphoto/6mCD34Yw4EBfNq9RSU39cQ/o.jpg,False,https://www.yelp.com/biz/la-chic-r%C3%A9gal-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,7.0,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",3.0,"{'latitude': 45.4784584, 'longitude': -73.5693512}",[],$,"{'address1': 'Corner of Center St and Charlevoix', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3K', 'country': 'CA', 'state': 'QC', 'display_address': ['Corner of Center St and Charlevoix', 'Montreal, QC H3K', 'Canada']}",,,747.8872916536761,45.4828250990486,-73.56206325352105
955,-sn_70iz3kAT6JvZQFSLoA,henden-montréal,Henden,https://s3-media3.fl.yelpcdn.com/bphoto/alYfLMmHHY3G5PiF_fmFZg/o.jpg,False,https://www.yelp.com/biz/henden-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,5.0,"[{'alias': 'speakeasies', 'title': 'Speakeasies'}]",3.5,"{'latitude': 45.48814, 'longitude': -73.5683899}",[],,"{'address1': '1800 Rue Notre-Dame O', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3J 1M5', 'country': 'CA', 'state': 'QC', 'display_address': ['1800 Rue Notre-Dame O', 'Montreal, QC H3J 1M5', 'Canada']}",,,778.434584229355,45.4828250990486,-73.56206325352105
956,NdJsR2ayS16VI-XDj1bdwQ,monkees-montréal-3,Monkee's,https://s3-media2.fl.yelpcdn.com/bphoto/JhZtyxosA9Sj25I7prCARw/o.jpg,False,https://www.yelp.com/biz/monkees-montr%C3%A9al-3?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,4.0,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 45.45259, 'longitude': -73.59412}",[],$,"{'address1': '6625 Boulevard Monk', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H4E', 'country': 'CA', 'state': 'QC', 'display_address': ['6625 Boulevard Monk', 'Montreal, QC H4E', 'Canada']}",+15147671433,+1 514-767-1433,175.52880406143615,45.451030919298056,-73.5939010977745
957,k2a0B5nlT3V9zzVrpgcGeQ,bar-george-montréal,Bar George,https://s3-media4.fl.yelpcdn.com/bphoto/dQvEd0hdvQXQ-5KyooTuKQ/o.jpg,False,https://www.yelp.com/biz/bar-george-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,225.0,"[{'alias': 'british', 'title': 'British'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 45.49914524060438, 'longitude': -73.575678}",[],$$,"{'address1': '1440 Rue Drummond', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3G 1V9', 'country': 'CA', 'state': 'QC', 'display_address': ['1440 Rue Drummond', 'Montreal, QC H3G 1V9', 'Canada']}",+15146699243,+1 514-669-9243,967.7878168931417,45.491366875439965,-73.57010722160338
958,o05HPzyrpcguxH9AL1Knvw,pub-burgundy-lion-montréal-3,Pub Burgundy Lion,https://s3-media2.fl.yelpcdn.com/bphoto/a_iEFZljxaTNhMLBhirYlQ/o.jpg,False,https://www.yelp.com/biz/pub-burgundy-lion-montr%C3%A9al-3?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,233.0,"[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 45.482768, 'longitude': -73.575219}",[],$$,"{'address1': '2496 Rue Notre-Dame O', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3J 1N5', 'country': 'CA', 'state': 'QC', 'display_address': ['2496 Rue Notre-Dame O', 'Montreal, QC H3J 1N5', 'Canada']}",+15149340888,+1 514-934-0888,1035.8658469932825,45.491366875439965,-73.57010722160338
959,IkilcGqiN3_sQk-VvnoAeg,le-vin-papillon-montréal,Le Vin Papillon,https://s3-media1.fl.yelpcdn.com/bphoto/d8xa0aISygCQxtQ3q-_cnA/o.jpg,False,https://www.yelp.com/biz/le-vin-papillon-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,144.0,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 45.48277, 'longitude': -73.5754852}",[],$$$,"{'address1': '2519 Rue Notre-Dame Ouest', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3J 1N4', 'country': 'CA', 'state': 'QC', 'display_address': ['2519 Rue Notre-Dame Ouest', 'Montreal, QC H3J 1N4', 'Canada']}",+15144396494,+1 514-439-6494,1043.8209531666307,45.491366875439965,-73.57010722160338
960,y32M2Hkr7GsUqGG6KwOhZw,kinka-izakaya-montreal-montréal-15,KINKA IZAKAYA MONTREAL,https://s3-media4.fl.yelpcdn.com/bphoto/8JwCaciOuUpDHllshUQphg/o.jpg,False,https://www.yelp.com/biz/kinka-izakaya-montreal-montr%C3%A9al-15?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,376.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,"{'latitude': 45.4939720355803, 'longitude': -73.5788095157423}",[],$$,"{'address1': '1624 Rue Sainte-Catherine Ouest', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3H 2S7', 'country': 'CA', 'state': 'QC', 'display_address': ['1624 Rue Sainte-Catherine Ouest', 'Montreal, QC H3H 2S7', 'Canada']}",+15147501624,+1 514-750-1624,737.5885302375916,45.491366875439965,-73.57010722160338
961,evTWdlBsQl6EMiVcm0fXww,cloakroom-bar-montréal,Cloakroom Bar,https://s3-media2.fl.yelpcdn.com/bphoto/-b6Oixeg5MdcO-59xsqEww/o.jpg,False,https://www.yelp.com/biz/cloakroom-bar-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,189.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,"{'latitude': 45.49944, 'longitude': -73.57786}",[],$$$,"{'address1': '2175 Rue de la Montagne', 'address2': 'Suite 100', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3G 1Z8', 'country': 'CA', 'state': 'QC', 'display_address': ['2175 Rue de la Montagne', 'Suite 100', 'Montreal, QC H3G 1Z8', 'Canada']}",+15142849393,+1 514-284-9393,1084.19130460751,45.491366875439965,-73.57010722160338
962,aHRwaqenQHy98AwWjbHvdA,ye-olde-orchard-montréal-6,Ye Olde Orchard,https://s3-media1.fl.yelpcdn.com/bphoto/tTqt6SAQV6es8i8cszHs1g/o.jpg,False,https://www.yelp.com/biz/ye-olde-orchard-montr%C3%A9al-6?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,82.0,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",4.0,"{'latitude': 45.4974, 'longitude': -73.57341}",[],$$,"{'address1': '1189 Rue de la Montagne', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3G 1Z2', 'country': 'CA', 'state': 'QC', 'display_address': ['1189 Rue de la Montagne', 'Montreal, QC H3G 1Z2', 'Canada']}",+15148741569,+1 514-874-1569,712.5422151146806,45.491366875439965,-73.57010722160338
963,m-dBv0j_MHKnFC_PJGJDyg,perles-et-paddock-montréal,Perles et Paddock,https://s3-media3.fl.yelpcdn.com/bphoto/DRYPzWZZPzTvMU8UZpOEQQ/o.jpg,False,https://www.yelp.com/biz/perles-et-paddock-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,50.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'french', 'title': 'French'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,"{'latitude': 45.4875982355093, 'longitude': -73.5684137102688}",[],$$$$,"{'address1': '403 Rue des Seigneurs', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H1T 3M7', 'country': 'CA', 'state': 'QC', 'display_address': ['403 Rue des Seigneurs', 'Montreal, QC H1T 3M7', 'Canada']}",+15149310004,+1 514-931-0004,439.35509635441866,45.491366875439965,-73.57010722160338
964,wPF-aYk0RRA3oOOxVnbMTg,chez-sophie-montréal,Chez Sophie,https://s3-media1.fl.yelpcdn.com/bphoto/IavNgRRlF6oyAOniab895g/o.jpg,False,https://www.yelp.com/biz/chez-sophie-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,35.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 45.48648, 'longitude': -73.56948}",[],$$$$,"{'address1': '1974 Rue Notre-Dame O', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3J 1M8', 'country': 'CA', 'state': 'QC', 'display_address': ['1974 Rue Notre-Dame O', 'Montreal, QC H3J 1M8', 'Canada']}",+14383802365,+1 438-380-2365,538.966806522702,45.491366875439965,-73.57010722160338
965,10RFV-vuQ52VUkmzFXbWaA,le-bureau-montréal,Le Bureau,https://s3-media2.fl.yelpcdn.com/bphoto/gMqDnxkuamauIO7ch8zLYg/o.jpg,False,https://www.yelp.com/biz/le-bureau-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,31.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,"{'latitude': 45.48934, 'longitude': -73.56753}",[],$$$,"{'address1': '1642 Rue Notre-Dame O', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3J 1M1', 'country': 'CA', 'state': 'QC', 'display_address': ['1642 Rue Notre-Dame O', 'Montreal, QC H3J 1M1', 'Canada']}",+15149031642,+1 514-903-1642,301.70328266482517,45.491366875439965,-73.57010722160338
966,uH4-Esv5-b31q2y89AqyAw,place-carmin-montréal,Place Carmin,https://s3-media2.fl.yelpcdn.com/bphoto/nrOtTWHT4BSwbRsTItv_Ww/o.jpg,False,https://www.yelp.com/biz/place-carmin-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,29.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",5.0,"{'latitude': 45.49820816147015, 'longitude': -73.5576066104322}",[],,"{'address1': '740 Rue William', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3C 1P1', 'country': 'CA', 'state': 'QC', 'display_address': ['740 Rue William', 'Montreal, QC H3C 1P1', 'Canada']}",+15144390740,+1 514-439-0740,1236.1464088033122,45.491366875439965,-73.57010722160338
